time, axm_ori, aym_ori, azm_ori, axl_ori, ayl_ori, azl_ori, axm, aym, azm, axl, ayl, azl, acc1x, acc1y, acc1z, acc2x, acc2y, acc2z, acc3x, acc3y, acc3z
1468176038508074,-0.102051,0.355957,0.84668,-0.082716,0.390888,0.912072,-0.0883508,0.343257,0.90968,-0.087316,0.365788,0.916372,0.326076,0,0,0,0,0,0,0,0,
1468176038514138,-0.117188,0.390137,0.86084,-0.092964,0.412848,0.920856,-0.103487,0.377437,0.92384,-0.097564,0.387748,0.925156,0,0,0,0,0,0,0,0,0,
1468176038520200,-0.127441,0.411621,0.861328,-0.097356,0.430416,0.934764,-0.113741,0.398921,0.924328,-0.101956,0.405316,0.939064,0,0,0,0,0,0,0,0,0,
1468176038526260,-0.112793,0.40625,0.866699,-0.09516,0.42822,0.939156,-0.099093,0.39355,0.929699,-0.09976,0.40312,0.943456,0,0,0,0,0,0,0,0,0,
1468176038533460,-0.111328,0.416992,0.872559,-0.10248,0.443592,0.94794,-0.0976281,0.404292,0.935559,-0.10708,0.418492,0.95224,0,0,0,0,0,0,0,0,0,
1468176038539522,-0.119629,0.418945,0.858887,-0.101748,0.441396,0.941352,-0.105929,0.406245,0.921887,-0.106348,0.416296,0.945652,0,0,0,0,0,0,0,0,0,
1468176038545587,-0.117676,0.404785,0.871582,-0.103212,0.434808,0.93696,-0.103976,0.392085,0.934582,-0.107812,0.409708,0.94126,-0.319494,0,0,0,0,0,0,0,0,
1468176038551648,-0.118164,0.401367,0.85791,-0.109068,0.42822,0.937692,-0.104464,0.388667,0.92091,-0.113668,0.40312,0.941992,-0.304513,0,0,0,0,0,0,0,0,
1468176038557707,-0.129395,0.394531,0.867188,-0.1098,0.42822,0.925248,-0.115695,0.381831,0.930188,-0.1144,0.40312,0.929548,0,0,0,0,0,0,0,0,0,
1468176038563766,-0.119141,0.388672,0.854004,-0.110532,0.41358,0.913536,-0.105441,0.375972,0.917004,-0.115132,0.38848,0.917836,0,0,0,0,0,0,0,0,0,
1468176038571365,-0.124512,0.367188,0.846191,-0.107604,0.379908,0.904752,-0.110812,0.354488,0.909191,-0.112204,0.354808,0.909052,0,0,0,0,0,0,0,0,0,
1468176038578646,-0.126953,0.358398,0.834473,-0.119316,0.381372,0.90402,-0.113253,0.345698,0.897473,-0.123916,0.356272,0.90832,0,0,0,0,0,0,0,0,0,
1468176038584707,-0.125977,0.36084,0.840332,-0.120048,0.383568,0.910608,-0.112277,0.34814,0.903332,-0.124648,0.358468,0.914908,0,0,0,0,0,0,0,0,0,
1468176038590765,-0.13623,0.368652,0.841797,-0.117852,0.399672,0.90402,-0.12253,0.355952,0.904797,-0.122452,0.374572,0.90832,0,0,0,0,0,0,0,0,0,
1468176038596830,-0.132324,0.381836,0.837891,-0.101748,0.414312,0.902556,-0.118624,0.369136,0.900891,-0.106348,0.389212,0.906856,0,0,0,0,0,0,0,0,0,
1468176038602887,-0.110352,0.405273,0.841309,-0.08784,0.425292,0.910608,-0.0966516,0.392573,0.904309,-0.09244,0.400192,0.914908,0,0,0,0,0,0,0,0,0,
1468176038608958,-0.105469,0.408203,0.836426,-0.078324,0.42456,0.906948,-0.0917687,0.395503,0.899426,-0.082924,0.39946,0.911248,0,0,0,0,0,0,0,0,0,
1468176038614994,-0.0864258,0.415527,0.854492,-0.08052,0.443592,0.906216,-0.0727258,0.402827,0.917492,-0.08512,0.418492,0.910516,0,0,0,0,0,0,0,0,0,
1468176038621030,-0.09375,0.425781,0.851562,-0.066612,0.448716,0.901824,-0.08005,0.413081,0.914562,-0.071212,0.423616,0.906124,0,0,0,0,0,0,0,0,0,
1468176038627067,-0.0878906,0.419922,0.858887,-0.068076,0.454572,0.906948,-0.0741906,0.407222,0.921887,-0.072676,0.429472,0.911248,0,0,0,0,0,0,0,0,0,
1468176038633102,-0.0771484,0.429687,0.831055,-0.055632,0.459696,0.910608,-0.0634484,0.416987,0.894055,-0.060232,0.434596,0.914908,-0.344375,0,0,0,0,0,0,0,0,
1468176038639138,-0.0825195,0.429199,0.834473,-0.060024,0.453108,0.901824,-0.0688195,0.416499,0.897473,-0.064624,0.428008,0.906124,-0.392823,-0.328697,0,0,0,0,0,0,0,
1468176038645175,-0.0952148,0.425781,0.845215,-0.076128,0.447984,0.91134,-0.0815148,0.413081,0.908215,-0.080728,0.422884,0.91564,-0.406884,-0.321992,0,0,0,0,0,0,0,
1468176038651210,-0.103027,0.416016,0.849609,-0.088572,0.445056,0.92232,-0.0893273,0.403316,0.912609,-0.093172,0.419956,0.92662,-0.392997,0,0,0,0,0,0,0,0,
1468176038657258,-0.12793,0.413574,0.862305,-0.106872,0.44652,0.920124,-0.11423,0.400874,0.925305,-0.111472,0.42142,0.924424,-0.377266,0,0,0,0,0,0,0,0,
1468176038663295,-0.147461,0.419922,0.87793,-0.122976,0.442128,0.934764,-0.133761,0.407222,0.94093,-0.127576,0.417028,0.939064,-0.348108,0,0,0,0,0,0,0,0,
1468176038669332,-0.16748,0.430664,0.88916,-0.142008,0.46116,0.942084,-0.15378,0.417964,0.95216,-0.146608,0.43606,0.946384,-0.354389,0,0,0,0,0,0,0,0,
1468176038675368,-0.165039,0.45459,0.891602,-0.132492,0.485316,0.953796,-0.151339,0.44189,0.954602,-0.137092,0.460216,0.958096,-0.415531,0,0,0,0,0,0,0,0,
1468176038681405,-0.15625,0.456543,0.884766,-0.1281,0.477264,0.945012,-0.14255,0.443843,0.947766,-0.1327,0.452164,0.949312,-0.483053,0.340105,0,0,0,0,0,0,0,
1468176038687442,-0.146973,0.458008,0.879883,-0.122244,0.478728,0.950868,-0.133273,0.445308,0.942883,-0.126844,0.453628,0.955168,-0.554787,0.379049,0,0,0,0,0,0,0,
1468176038693477,-0.138184,0.446777,0.872559,-0.119316,0.476532,0.945744,-0.124484,0.434077,0.935559,-0.123916,0.451432,0.950044,-0.611912,0.369885,0.295224,-0.304504,0,0,0,0,0,
1468176038699514,-0.132324,0.436035,0.875977,-0.112728,0.471408,0.93696,-0.118624,0.423335,0.938977,-0.117328,0.446308,0.94126,-0.624817,0.308494,0,-0.343089,0,0,0,0,0,
1468176038705549,-0.123535,0.433105,0.836426,-0.111264,0.453108,0.920124,-0.109835,0.420406,0.899426,-0.115864,0.428008,0.924424,-0.570447,0,0,-0.375638,0,0,0,0,0,
1468176038711586,-0.117676,0.42041,0.845703,-0.10248,0.448716,0.915732,-0.103976,0.40771,0.908703,-0.10708,0.423616,0.920032,-0.50569,0,0,-0.398315,0,0,0,0,0,
1468176038717641,-0.126465,0.40332,0.842773,-0.107604,0.42456,0.917928,-0.112765,0.39062,0.905773,-0.112204,0.39946,0.922228,-0.39782,0,0,-0.404277,0,0,0,0,0,
1468176038723700,-0.138184,0.394043,0.827148,-0.112728,0.427488,0.886452,-0.124484,0.381343,0.890148,-0.117328,0.402388,0.890752,-0.296725,0,0,-0.40028,0,0,0,0,0,
1468176038729760,-0.12793,0.400391,0.825684,-0.114924,0.431148,0.898164,-0.11423,0.387691,0.888684,-0.119524,0.406048,0.902464,0,0,0,-0.398263,0,0,0,0,0,
1468176038735819,-0.136719,0.395996,0.826172,-0.128832,0.4392,0.884256,-0.123019,0.383296,0.889172,-0.133432,0.4141,0.888556,0,0,0,-0.390681,0,0,0,0,0,
1468176038741879,-0.13623,0.39209,0.818359,-0.1098,0.426756,0.879864,-0.12253,0.37939,0.881359,-0.1144,0.401656,0.884164,0,0,0,-0.375377,0,0,0,0,0,
1468176038747938,-0.125488,0.406738,0.814941,-0.103212,0.430416,0.890844,-0.111788,0.394038,0.877941,-0.107812,0.405316,0.895144,0,0,0,-0.36462,0,0,0,0,0,
1468176038754000,-0.124512,0.413574,0.822266,-0.10614,0.440664,0.893772,-0.110812,0.400874,0.885266,-0.11074,0.415564,0.898072,0,0,0,-0.354504,0,0,0,0,0,
1468176038760060,-0.123047,0.42334,0.811035,-0.111264,0.453108,0.892308,-0.109347,0.41064,0.874035,-0.115864,0.428008,0.896608,0,0,-0.303952,-0.351642,0,0,0,0,0,
1468176038766120,-0.130859,0.416504,0.821289,-0.11346,0.450912,0.893772,-0.117159,0.403804,0.884289,-0.11806,0.425812,0.898072,0,0,-0.299245,-0.348763,0,0,0,0,0,
1468176038772180,-0.143555,0.428223,0.82666,-0.119316,0.447252,0.901824,-0.129855,0.415523,0.88966,-0.123916,0.422152,0.906124,-0.295698,0,0,-0.351052,0,0,0,0,0,
1468176038778240,-0.151367,0.417969,0.838379,-0.122976,0.440664,0.909144,-0.137667,0.405269,0.901379,-0.127576,0.415564,0.913444,-0.317168,0,0,-0.349596,0,0,0,0,0,
1468176038784303,-0.168457,0.404785,0.838867,-0.150792,0.426024,0.898164,-0.154757,0.392085,0.901867,-0.155392,0.400924,0.902464,0,0,0,-0.340857,0,0,0,0,0,
1468176038790362,-0.160645,0.395508,0.834961,-0.147132,0.42456,0.897432,-0.146945,0.382808,0.897961,-0.151732,0.39946,0.901732,0,0,0,-0.322233,0,0,0,0,0,
1468176038796423,-0.17334,0.389648,0.82959,-0.147864,0.406992,0.886452,-0.15964,0.376948,0.89259,-0.152464,0.381892,0.890752,0,0.350247,0,0,0,0,0,0,0,
1468176038802481,-0.170898,0.392578,0.806641,-0.147132,0.42822,0.892308,-0.157198,0.379878,0.869641,-0.151732,0.40312,0.896608,0,0.39767,0,0,0,0,0,0,0,
1468176038808540,-0.164551,0.404785,0.819824,-0.13908,0.432612,0.88206,-0.150851,0.392085,0.882824,-0.14368,0.407512,0.88636,0,0.418324,0,0,0,0,0,0,0,
1468176038814604,-0.133301,0.412109,0.811035,-0.121512,0.428952,0.887184,-0.119601,0.399409,0.874035,-0.126112,0.403852,0.891484,0,0.345343,0,0,0,0,0,0,0,
1468176038820662,-0.127441,0.409668,0.819824,-0.114192,0.438468,0.879864,-0.113741,0.396968,0.882824,-0.118792,0.413368,0.884164,0,0,-0.309166,0,0,0,0,0,0,
1468176038826722,-0.124023,0.435059,0.821777,-0.114192,0.447252,0.875472,-0.110323,0.422359,0.884777,-0.118792,0.422152,0.879772,0,0,-0.325405,0,0,0,0,0,0,
1468176038832780,-0.130859,0.433105,0.809082,-0.11346,0.463356,0.874008,-0.117159,0.420406,0.872082,-0.11806,0.438256,0.878308,0,0,-0.339132,0,0,0,0,0,0,
1468176038838839,-0.121582,0.429199,0.813477,-0.111996,0.449448,0.87474,-0.107882,0.416499,0.876477,-0.116596,0.424348,0.87904,-0.309738,0,-0.351189,0,0,0,0,0,0,
1468176038844901,-0.125,0.431641,0.821289,-0.11346,0.456768,0.88572,-0.1113,0.418941,0.884289,-0.11806,0.431668,0.89002,-0.357234,0,-0.342101,0,0,0,0,0,0,
1468176038850960,-0.124023,0.438965,0.804688,-0.114192,0.467016,0.8784,-0.110323,0.426265,0.867688,-0.118792,0.441916,0.8827,-0.415867,0,-0.358426,0,0,0,0,0,0,
1468176038857020,-0.133301,0.437012,0.812988,-0.105408,0.463356,0.892308,-0.119601,0.424312,0.875988,-0.110008,0.438256,0.896608,-0.43619,0,-0.351039,0,0,0,0,0,0,
1468176038863079,-0.139648,0.430176,0.820312,-0.1098,0.44652,0.897432,-0.125948,0.417476,0.883313,-0.1144,0.42142,0.901732,-0.4192,0,-0.317572,0,0,0,0,0,0,
1468176038869140,-0.130371,0.416016,0.805176,-0.111996,0.43554,0.886452,-0.116671,0.403316,0.868176,-0.116596,0.41044,0.890752,-0.39446,0,-0.31456,0,0,0,0,0,0,
1468176038875198,-0.142578,0.40625,0.830078,-0.125904,0.43554,0.893772,-0.128878,0.39355,0.893078,-0.130504,0.41044,0.898072,-0.349016,0,-0.297793,0,0,0,0,0,0,
1468176038881257,-0.158203,0.391602,0.828613,-0.136884,0.4209,0.892308,-0.144503,0.378902,0.891613,-0.141484,0.3958,0.896608,0,0,0,0,0,0,0,0,0,
1468176038887318,-0.161621,0.397461,0.821777,-0.13542,0.426024,0.888648,-0.147921,0.384761,0.884777,-0.14002,0.400924,0.892948,0,0,0,0,0,0,0,0,0,
1468176038893375,-0.150879,0.407715,0.814941,-0.136884,0.439932,0.897432,-0.137179,0.395015,0.877941,-0.141484,0.414832,0.901732,0,0,0,0,0,0,0,0,0,
1468176038899436,-0.149902,0.42041,0.821777,-0.126636,0.452376,0.895968,-0.136202,0.40771,0.884777,-0.131236,0.427276,0.900268,0,0,0,0,0,0,0,0,0,
1468176038905488,-0.158691,0.417969,0.810547,-0.127368,0.443592,0.90036,-0.144991,0.405269,0.873547,-0.131968,0.418492,0.90466,0,0,0,0,0,0,0,0,0,
1468176038911548,-0.147461,0.428711,0.822754,-0.12444,0.456036,0.898896,-0.133761,0.416011,0.885754,-0.12904,0.430936,0.903196,0,0,0,0,0,0,0,0,0,
1468176038917620,-0.135254,0.450195,0.831543,-0.11712,0.474336,0.899628,-0.121554,0.437495,0.894543,-0.12172,0.449236,0.903928,-0.361839,0,0,0,0,0,0,0,0,
1468176038923693,-0.153809,0.46582,0.845215,-0.12444,0.488976,0.90402,-0.140109,0.45312,0.908215,-0.12904,0.463876,0.90832,-0.468968,0,0,-0.327042,0,0,0,0,0,
1468176038929752,-0.15918,0.455566,0.84082,-0.131028,0.488976,0.899628,-0.14548,0.442866,0.90382,-0.135628,0.463876,0.903928,-0.541675,0,0,-0.353997,0,0,0,0,0,
1468176038935813,-0.154785,0.458008,0.82666,-0.132492,0.476532,0.906948,-0.141085,0.445308,0.88966,-0.137092,0.451432,0.911248,-0.617272,0,0,-0.378303,0,0,-0.297808,0,0,
1468176038941874,-0.149902,0.45166,0.831055,-0.129564,0.46482,0.89304,-0.136202,0.43896,0.894055,-0.134164,0.43972,0.89734,-0.65406,0,0,-0.396976,0,0,-0.311653,0,0,
1468176038947943,-0.155762,0.437988,0.827637,-0.129564,0.458964,0.887916,-0.142062,0.425288,0.890637,-0.134164,0.433864,0.892216,-0.633777,0,0,-0.40292,0,0,-0.323779,0,0,
1468176038954007,-0.143555,0.421387,0.805664,-0.125904,0.458232,0.8784,-0.129855,0.408687,0.868664,-0.130504,0.433132,0.8827,-0.569924,0,0,-0.402022,0,0,-0.332913,0,0,
1468176038960071,-0.143066,0.42334,0.791016,-0.112728,0.447252,0.872544,-0.129366,0.41064,0.854016,-0.117328,0.422152,0.876844,-0.509151,0,-0.298604,-0.40385,0,0,-0.339346,0,0,
1468176038966141,-0.129883,0.418457,0.803223,-0.10248,0.447984,0.868152,-0.116183,0.405757,0.866223,-0.10708,0.422884,0.872452,-0.454542,0,-0.363227,-0.402878,0,0,-0.342968,0,0,
1468176038972205,-0.112305,0.412109,0.796387,-0.096624,0.440664,0.861564,-0.0986047,0.399409,0.859387,-0.101224,0.415564,0.865864,-0.405807,0,-0.432326,-0.394708,0,0,-0.345525,0,0,
1468176038978263,-0.108398,0.397461,0.796387,-0.10248,0.426024,0.861564,-0.0946984,0.384761,0.859387,-0.10708,0.400924,0.865864,-0.347935,0,-0.493305,-0.381103,0,0,-0.343716,0,0,
1468176038984325,-0.115723,0.399902,0.79541,-0.120048,0.421632,0.861564,-0.102023,0.387202,0.85841,-0.124648,0.396532,0.865864,-0.303798,0,-0.524112,-0.373419,0,-0.2963,-0.340685,0,0,
1468176038990395,-0.129395,0.395508,0.801758,-0.127368,0.418704,0.883524,-0.115695,0.382808,0.864758,-0.131968,0.393604,0.887824,0,0,-0.506531,-0.370354,0,-0.299194,-0.337116,0,0,
1468176038996451,-0.147949,0.394043,0.813965,-0.139812,0.42822,0.886452,-0.134249,0.381343,0.876965,-0.144412,0.40312,0.890752,0,0,-0.481064,-0.371796,0,-0.306386,-0.332994,0,0,
1468176039002509,-0.165527,0.40332,0.820312,-0.156648,0.440664,0.898896,-0.151827,0.39062,0.883313,-0.161248,0.415564,0.903196,0,0,-0.422832,-0.385724,0,-0.308311,-0.331189,0,0,
1468176039008568,-0.170898,0.410645,0.825195,-0.162504,0.44286,0.906948,-0.157198,0.397945,0.888195,-0.167104,0.41776,0.911248,0,0,-0.35093,-0.3991,0,-0.304509,-0.330797,0,0,
1468176039014628,-0.181641,0.425293,0.84668,-0.166896,0.456768,0.921588,-0.167941,0.412593,0.90968,-0.171496,0.431668,0.925888,-0.307807,0,0,-0.412872,0,0,-0.333586,0,0,
1468176039020686,-0.177734,0.410645,0.838867,-0.169824,0.434076,0.914268,-0.164034,0.397945,0.901867,-0.174424,0.408976,0.918568,-0.331141,0,0,-0.410611,0,0,-0.333272,0,0,
1468176039026748,-0.177246,0.427246,0.833496,-0.1647,0.452376,0.913536,-0.163546,0.414546,0.896496,-0.1693,0.427276,0.917836,-0.376324,0.310308,0,-0.418454,0,0,-0.335345,0,0,
1468176039032808,-0.182617,0.425293,0.833008,-0.163236,0.466284,0.909144,-0.168917,0.412593,0.896008,-0.167836,0.441184,0.913444,-0.409467,0.339829,0,-0.422777,0,0,-0.335779,0,0,
1468176039038867,-0.177734,0.431152,0.836426,-0.156648,0.452376,0.904752,-0.164034,0.418452,0.899426,-0.161248,0.427276,0.909052,-0.419917,0.348941,0,-0.413619,0,0,-0.331162,0,0,
1468176039044928,-0.166992,0.413086,0.822754,-0.147864,0.443592,0.905484,-0.153292,0.400386,0.885754,-0.152464,0.418492,0.909784,-0.374448,0.324432,0,-0.389242,0,0,-0.324536,0,0,
1468176039050986,-0.161133,0.408691,0.824219,-0.140544,0.443592,0.891576,-0.147433,0.395991,0.887219,-0.145144,0.418492,0.895876,-0.359327,0,0,-0.365024,0,0,-0.316984,0,0,
1468176039057049,-0.155273,0.400391,0.811523,-0.14274,0.430416,0.882792,-0.141573,0.387691,0.874523,-0.14734,0.405316,0.887092,0,0,0,-0.335902,0,0,-0.308274,0,0,
1468176039063106,-0.147461,0.404785,0.816895,-0.126636,0.42456,0.88572,-0.133761,0.392085,0.879895,-0.131236,0.39946,0.89002,0,0,0,-0.308685,0,0,-0.300185,0,0,
1468176039069167,-0.143555,0.397949,0.794434,-0.120048,0.418704,0.877668,-0.129855,0.385249,0.857434,-0.124648,0.393604,0.881968,0,0,0,0,0,-0.299039,0,0,0,
1468176039075235,-0.135254,0.397949,0.802734,-0.125904,0.421632,0.862296,-0.121554,0.385249,0.865734,-0.130504,0.396532,0.866596,0,0,-0.324195,0,0,-0.300499,0,0,0,
1468176039081294,-0.140137,0.399414,0.785645,-0.11712,0.429684,0.847656,-0.126437,0.386714,0.848645,-0.12172,0.404584,0.851956,0,0,-0.396435,0,0,-0.304188,0,0,0,
1468176039087356,-0.149902,0.413086,0.798828,-0.132492,0.434076,0.863028,-0.136202,0.400386,0.861828,-0.137092,0.408976,0.867328,0,0,-0.421244,0,0,-0.302354,0,0,0,
1468176039093417,-0.15332,0.427246,0.805176,-0.120048,0.451644,0.874008,-0.13962,0.414546,0.868176,-0.124648,0.426544,0.878308,0,0,-0.439353,0,0,0,0,0,0,
1468176039099475,-0.131348,0.432617,0.793457,-0.111264,0.471408,0.868152,-0.117648,0.419917,0.856457,-0.115864,0.446308,0.872452,0,0,-0.445884,0,0,0,0,0,0,
1468176039105536,-0.121094,0.455566,0.8125,-0.105408,0.47946,0.876204,-0.107394,0.442866,0.8755,-0.110008,0.45436,0.880504,0,0,-0.419993,0,0,0,0,0,0,
1468176039111597,-0.114258,0.471191,0.82959,-0.096624,0.502152,0.901824,-0.100558,0.458491,0.89259,-0.101224,0.477052,0.906124,-0.343485,0,-0.322156,0,0,0,-0.301643,0,0,
1468176039117656,-0.09375,0.476074,0.822266,-0.08784,0.49776,0.901092,-0.08005,0.463374,0.885266,-0.09244,0.47266,0.905392,-0.461626,0,0,0,0,0,-0.308195,0,0,
1468176039123714,-0.10791,0.478516,0.796875,-0.103944,0.502152,0.899628,-0.0942101,0.465816,0.859875,-0.108544,0.477052,0.903928,-0.553035,0,0,-0.297572,0,0,-0.313165,0,0,
1468176039129775,-0.125,0.476562,0.827637,-0.104676,0.505812,0.909876,-0.1113,0.463862,0.890637,-0.109276,0.480712,0.914176,-0.619545,0,0,-0.312551,0,0,-0.318726,0,0,
1468176039135833,-0.143555,0.476074,0.825195,-0.134688,0.50874,0.914268,-0.129855,0.463374,0.888195,-0.139288,0.48364,0.918568,-0.654564,0,0,-0.320755,0,0,-0.323487,0,0,
1468176039141896,-0.155273,0.475098,0.842773,-0.16836,0.502152,0.915732,-0.141573,0.462398,0.905773,-0.17296,0.477052,0.920032,-0.638673,0,0,-0.335084,0,0,-0.328435,0,0,
1468176039147954,-0.172363,0.46582,0.842285,-0.165432,0.491904,0.92232,-0.158663,0.45312,0.905285,-0.170032,0.466804,0.92662,-0.600012,0,0,-0.33603,0,0,-0.333736,0,0,
1468176039154015,-0.167969,0.441895,0.851562,-0.156648,0.467016,0.923052,-0.154269,0.429195,0.914562,-0.161248,0.441916,0.927352,-0.50074,0.38219,0,-0.32039,0,0,-0.335164,0,0,
1468176039160100,-0.165039,0.449219,0.84668,-0.155916,0.4758,0.915,-0.151339,0.436519,0.90968,-0.160516,0.4507,0.9193,-0.412382,0.502263,0,-0.310668,0,0,-0.339351,0,0,
1468176039166155,-0.168457,0.45166,0.853027,-0.159576,0.472872,0.917196,-0.154757,0.43896,0.916027,-0.164176,0.447772,0.921496,-0.31585,0.584805,0,-0.306105,0,0,-0.340777,0,0,
1468176039172225,-0.156738,0.450684,0.853027,-0.131028,0.471408,0.912804,-0.143038,0.437984,0.916027,-0.135628,0.446308,0.917104,0,0.581394,0,-0.301436,0,0,-0.340152,0,0,
1468176039178284,-0.15918,0.471191,0.83252,-0.13542,0.483852,0.88938,-0.14548,0.458491,0.89552,-0.14002,0.458752,0.89368,0,0.570139,0,-0.310013,0,0,-0.341406,0,0,
1468176039184346,-0.151855,0.478516,0.827148,-0.123708,0.506544,0.884256,-0.138155,0.465816,0.890148,-0.128308,0.481444,0.888556,0,0.54841,0,-0.325578,0,0,-0.343747,0,0,
1468176039190417,-0.136719,0.474121,0.82373,-0.112728,0.50874,0.887916,-0.123019,0.461421,0.88673,-0.117328,0.48364,0.892216,0,0.501461,0,-0.343358,0,0,-0.342689,0,0,
1468176039196473,-0.114746,0.481445,0.811523,-0.089304,0.50508,0.883524,-0.101046,0.468745,0.874523,-0.093904,0.47998,0.887824,0,0.39839,0,-0.360549,0,0,-0.34023,0,0,
1468176039202532,-0.102539,0.488281,0.791992,-0.085644,0.50874,0.854976,-0.0888391,0.475581,0.854992,-0.090244,0.48364,0.859276,-0.304816,0.31559,0,-0.377927,0,0,-0.339742,0,0,
1468176039208592,-0.0981445,0.479004,0.797852,-0.073932,0.507276,0.844728,-0.0844445,0.466304,0.860852,-0.078532,0.482176,0.849028,-0.305582,0,0,-0.387554,0,0,-0.337102,0,0,
1468176039214653,-0.0874023,0.470703,0.775879,-0.051972,0.495564,0.841068,-0.0737023,0.458003,0.838879,-0.056572,0.470464,0.845368,0,0,0,-0.384068,0,0,-0.331095,0,0,
1468176039220712,-0.0698242,0.474609,0.769043,-0.04392,0.498492,0.83814,-0.0561242,0.461909,0.832043,-0.04852,0.473392,0.84244,0,0,-0.349386,-0.375723,0,0,-0.325819,0,0,
1468176039226776,-0.0683594,0.48291,0.765625,-0.052704,0.503616,0.835944,-0.0546594,0.47021,0.828625,-0.057304,0.478516,0.840244,0,0,-0.431988,-0.362308,0,0,-0.323264,0,0,
1468176039232835,-0.0888672,0.473145,0.776855,-0.062952,0.516792,0.835212,-0.0751672,0.460445,0.839855,-0.067552,0.491692,0.839512,0,0,-0.457656,-0.340037,0,0,-0.322864,0,0,
1468176039238893,-0.09375,0.490723,0.771484,-0.06222,0.510204,0.84546,-0.08005,0.478023,0.834484,-0.06682,0.485104,0.84976,0,0,-0.474877,-0.31995,0,0,-0.323952,0,0,
1468176039244955,-0.0966797,0.490234,0.758301,-0.071736,0.514596,0.8418,-0.0829797,0.477534,0.821301,-0.076336,0.489496,0.8461,0,0,-0.484023,-0.299628,0,0,-0.327641,0,0,
1468176039251033,-0.103516,0.473633,0.770996,-0.086376,0.505812,0.831552,-0.0898156,0.460933,0.833996,-0.090976,0.480712,0.835852,0,0,-0.481778,0,0,0,-0.32826,0,0,
1468176039257113,-0.111816,0.463867,0.750488,-0.09882,0.502884,0.82716,-0.0981164,0.451167,0.813488,-0.10342,0.477784,0.83146,0,0,-0.499212,0,0,0,-0.325716,0,0,
1468176039263188,-0.120117,0.477051,0.762695,-0.109068,0.504348,0.832284,-0.106417,0.464351,0.825695,-0.113668,0.479248,0.836584,0,0,-0.510386,0,0,0,-0.322185,0,0,
1468176039269247,-0.121582,0.474609,0.752441,-0.09516,0.499224,0.8235,-0.107882,0.461909,0.815441,-0.09976,0.474124,0.8278,0,0,-0.546129,0,0,0,-0.318864,0,0,
1468176039275307,-0.11377,0.469727,0.776367,-0.09516,0.499224,0.828624,-0.10007,0.457027,0.839367,-0.09976,0.474124,0.832924,0,0,-0.537345,0,0,-0.29881,-0.313186,0,0,
1468176039281360,-0.108398,0.479004,0.754883,-0.089304,0.50142,0.831552,-0.0946984,0.466304,0.817883,-0.093904,0.47632,0.835852,0,0,-0.549278,0,0,-0.332628,-0.305073,0,0,
1468176039287421,-0.108887,0.484863,0.761719,-0.093696,0.517524,0.83814,-0.0951867,0.472163,0.824719,-0.098296,0.492424,0.84244,0,0,-0.524275,0,0,-0.366039,-0.296176,0,0,
1468176039293480,-0.112305,0.51416,0.774414,-0.092232,0.52704,0.843996,-0.0986047,0.50146,0.837414,-0.096832,0.50194,0.848296,0,0,-0.498032,0,0,-0.394285,0,0,0,
1468176039299541,-0.0976562,0.500977,0.766602,-0.064416,0.5307,0.82716,-0.0839562,0.488277,0.829602,-0.069016,0.5056,0.83146,0,0,-0.477391,0,0,-0.418401,0,0,0,
1468176039305602,-0.0854492,0.500977,0.756836,-0.066612,0.524844,0.82716,-0.0717492,0.488277,0.819836,-0.071212,0.499744,0.83146,0,0,-0.494839,0,0,-0.443291,0,0,0,
1468176039311664,-0.0786133,0.493652,0.757324,-0.055632,0.532164,0.83448,-0.0649133,0.480952,0.820324,-0.060232,0.507064,0.83878,-0.314586,0,-0.48644,0,0,-0.46672,0,0,-0.294349,
1468176039317725,-0.0800781,0.51416,0.754883,-0.078324,0.53802,0.831552,-0.0663781,0.50146,0.817883,-0.082924,0.51292,0.835852,-0.35929,0,-0.4964,0,0,-0.487969,0,0,-0.296526,
1468176039323783,-0.0756836,0.508301,0.770508,-0.071736,0.535092,0.83448,-0.0619836,0.495601,0.833508,-0.076336,0.509992,0.83878,-0.356343,0,-0.506028,0,0,-0.493026,0,0,-0.29534,
1468176039329842,-0.0825195,0.500977,0.774414,-0.068076,0.532896,0.827892,-0.0688195,0.488277,0.837414,-0.072676,0.507796,0.832192,-0.351896,0,-0.493448,0,0,-0.497961,0,0,-0.294828,
1468176039335912,-0.0791016,0.504883,0.757812,-0.054168,0.532896,0.828624,-0.0654016,0.492183,0.820813,-0.058768,0.507796,0.832924,-0.356075,0,-0.486546,0,0,-0.500688,0,0,-0.294386,
