time, attx, atty, attz, accx, accy, accz, acc_raw1x, acc_raw1y, acc_raw1z, acc_raw2x, acc_raw2y, acc_raw2z, velx, vely, velz, vel_raw1x, vel_raw1y, vel_raw1z, vel_raw2x, vel_raw2y, vel_raw2z, locx, locy, locz, loc_raw1x, loc_raw1y, loc_raw1z, loc_raw2x, loc_raw2y, loc_raw2z,
1468353515959979,0.0139476,0.02689,1.5628,0,0,0,0.19642,-0.143334,-0.118883,0.0897497,-0.237345,0.00781973,0,0,0,27.4489,-16.6299,-14.0905,13.1362,-37.6217,-7.56703,0,0,0,11.693,-7.84169,-5.14908,4.89157,-16.9622,-3.48988,
1468353515970020,0.0139412,0.0268869,1.5634,0,0,0,0.212147,-0.0794646,-0.0585358,0.102884,-0.183295,-0.115903,0,0,0,27.8574,-16.8527,-14.2679,13.3288,-38.0424,-7.67511,0,0,0,11.9695,-8.0091,-5.29087,5.0239,-17.3406,-3.56609,
1468353515980058,0.0139542,0.0268848,1.56408,0,0,0,0.139733,-0.0850307,-0.110057,0.0549085,-0.150726,0.0131786,0,0,0,28.2093,-17.0172,-14.4365,13.4866,-38.3764,-7.77783,0,0,0,12.2498,-8.17845,-5.4344,5.15798,-17.7227,-3.64336,
1468353515990095,0.0139708,0.0268726,1.56474,0,0,0,0.209919,-0.0751869,0.094682,0.0682513,-0.146226,-0.0804945,0,0,0,28.559,-17.1774,-14.4519,13.6098,-38.6734,-7.84515,0,0,0,12.5337,-8.34942,-5.57884,5.29346,-18.1079,-3.72147,
1468353516000134,0.0139735,0.0268779,1.5654,0,0,0,0.216613,0.00935019,-0.151993,0.10537,-0.20105,0.0210007,0,0,0,28.9855,-17.2432,-14.5092,13.7834,-39.0206,-7.90464,0,0,0,12.8214,-8.52152,-5.72364,5.43042,-18.4964,-3.80022,
1468353516010172,0.0139795,0.0268806,1.56605,0,0,0,0.160222,-0.0309589,-0.0638812,0.0775234,-0.206638,0.0718202,0,0,0,29.3623,-17.2648,-14.7251,13.9663,-39.4283,-7.81182,0,0,0,13.1131,-8.69406,-5.86982,5.56917,-18.8886,-3.8788,
1468353516020209,0.0139807,0.0268728,1.56666,0,0,0,0.122529,-0.0201639,-0.0253139,0.0977723,-0.259304,-0.0132342,0,0,0,29.6451,-17.316,-14.8143,14.1416,-39.8943,-7.75324,0,0,0,13.4082,-8.86697,-6.01751,5.70971,-19.2852,-3.95663,
1468353516030248,0.0139842,0.0268601,1.56723,0,0,0,0.126903,-0.11144,-0.0325111,0.0756898,-0.2393,-0.0709165,0,0,0,29.8945,-17.4476,-14.8721,14.315,-40.3929,-7.83739,0,0,0,13.7059,-9.04078,-6.16594,5.852,-19.6867,-4.03458,
1468353516040290,0.0139843,0.0268505,1.56777,0,0,0,0.16153,-0.0854037,-0.306761,0.125574,-0.268996,-0.0995511,0,0,0,30.183,-17.6444,-15.2114,14.5163,-40.9012,-8.00786,0,0,0,14.0063,-9.21624,-6.31636,5.99615,-20.0931,-4.11381,
1468353516050328,0.0139904,0.0268488,1.56832,0,0,0,0.179839,-0.0494636,-0.0397066,0.0769965,-0.166029,-0.0154454,0,0,0,30.5243,-17.7793,-15.5578,14.7189,-41.3362,-8.12285,0,0,0,14.3098,-9.39336,-6.47021,6.14233,-20.5043,-4.19446,
1468353516060367,0.0139935,0.0268471,1.56887,0,0,0,0.21471,-0.0708244,0.0561901,0.120444,-0.187053,0.00605448,0,0,0,30.9189,-17.8996,-15.5413,14.9163,-41.6893,-8.13224,0,0,0,14.617,-9.57176,-6.6257,6.2905,-20.9194,-4.27574,
1468353516070405,0.0140094,0.0268342,1.56942,0,0,0,0.212635,-0.161102,-0.0946598,0.0707911,-0.164921,0.0277028,0,0,0,31.3462,-18.1315,-15.5798,15.1076,-42.0412,-8.09849,0,0,0,14.9283,-9.75191,-6.78131,6.44062,-21.3381,-4.35689,
1468353516080453,0.014014,0.0268372,1.56997,0,0,0,0.174733,-0.0791506,-0.0819494,0.12033,-0.209508,-0.0292466,0,0,0,31.7336,-18.3717,-15.7564,15.2987,-42.4157,-8.10003,0,0,0,15.2437,-9.93443,-6.93799,6.59265,-21.7604,-4.43788,
1468353516090490,0.0140049,0.0268289,1.57046,0,0,0,0.241602,-0.0172249,-0.0941291,0.134895,-0.223508,-0.014713,0,0,0,32.1499,-18.4681,-15.9325,15.5539,-42.8487,-8.14399,0,0,0,15.5632,-10.1186,-7.09643,6.74692,-22.1867,-4.5191,
1468353516100528,0.0140202,0.0268314,1.57097,0,0,0,0.150651,-0.00295381,-0.102816,0.0770337,-0.22475,-0.0641361,0,0,0,32.5422,-18.4883,-16.1294,15.7658,-43.2969,-8.22284,0,0,0,15.8866,-10.3034,-7.25674,6.90352,-22.6174,-4.60094,
1468353516110566,0.0140193,0.0268364,1.57146,0,0,0,0.231754,-0.0800393,-0.125832,0.128039,-0.158718,-0.0163467,0,0,0,32.9246,-18.5713,-16.3581,15.9709,-43.6804,-8.30332,0,0,0,16.2139,-10.4887,-7.41918,7.0622,-23.0523,-4.68357,
1468353516120603,0.0140301,0.0268243,1.57195,0,0,0,0.137051,0.00318437,-0.0548819,0.107541,-0.286608,0.0376444,0,0,0,33.2934,-18.6481,-16.5388,16.2065,-44.1257,-8.28202,0,0,0,16.545,-10.6748,-7.58367,7.22309,-23.4914,-4.7665,
1468353516130640,0.0140472,0.026805,1.5724,0,0,0,0.22248,-0.094625,-0.130108,0.120772,-0.217476,-0.0577665,0,0,0,33.6529,-18.7396,-16.7238,16.4348,-44.6298,-8.30215,0,0,0,16.8798,-10.8617,-7.74998,7.38629,-23.9351,-4.84942,
1468353516140677,0.0140466,0.0267913,1.57282,0,0,0,0.13207,-0.0553646,-0.086781,1.90766,-0.186673,-0.112336,0,0,0,34.0075,-18.8896,-16.9407,18.4632,-45.034,-8.47225,0,0,0,17.2181,-11.0499,-7.9183,7.56078,-24.3834,-4.93329,
1468353516150716,0.0140601,0.0267842,1.57335,0,0,0,0.195885,-0.139052,0.000803133,0.114125,-0.224337,-0.0431284,0,0,0,34.3354,-19.084,-17.0267,20.485,-45.445,-8.62771,0,0,0,17.5598,-11.2398,-8.08814,7.75552,-24.8358,-5.01879,
1468353516160754,0.014058,0.0267821,1.57378,0,0,0,0.174315,-0.0571137,-0.159182,0.136518,-0.215538,0.0137795,0,0,0,34.7056,-19.2802,-17.185,20.7357,-45.8849,-8.65706,0,0,0,17.905,-11.4316,-8.2592,7.96163,-25.2925,-5.10521,
1468353516170792,0.0140533,0.0267721,1.5742,0,0,0,0.135261,-0.058693,-0.211292,0.100644,-0.201367,0.0138964,0,0,0,35.0152,-19.396,-17.5555,20.9728,-46.3018,-8.62938,0,0,0,18.2536,-11.625,-8.4329,8.17017,-25.7534,-5.19164,
1468353516180830,0.0140595,0.0267578,1.57462,0,0,0,0.11747,-0.0226364,-0.11141,0.122589,-0.244253,0.0219184,0,0,0,35.2679,-19.4773,-17.8782,21.196,-46.7474,-8.59357,0,0,0,18.605,-11.8193,-8.61007,8.38101,-26.2187,-5.27776,
1468353516190866,0.0140608,0.0267356,1.57505,0,0,0,0.271551,-0.0784924,-0.0689531,0.106389,-0.233777,-0.114599,0,0,0,35.657,-19.5784,-18.0586,21.425,-47.2254,-8.68625,0,0,0,18.9596,-12.0146,-8.78975,8.59412,-26.6885,-5.36416,
1468353516200904,0.0140489,0.0267188,1.57545,0,0,0,0.224967,-0.0857612,0.0277005,0.127801,-0.168838,-0.10228,0,0,0,36.1535,-19.7427,-18.0998,21.6592,-47.628,-8.90313,0,0,0,19.3187,-12.2112,-8.97054,8.80954,-27.1628,-5.45211,
1468353516210941,0.0140421,0.02672,1.57587,0,0,0,0.152276,-0.0924462,-0.0333815,0.0716743,-0.224526,-0.0281862,0,0,0,36.5307,-19.9209,-18.1055,21.8587,-48.0214,-9.03359,0,0,0,19.6821,-12.4095,-9.15157,9.02713,-27.641,-5.54179,
1468353516220976,0.0140364,0.0267064,1.57629,0,0,0,0.126606,-0.0620818,-0.144024,0.13671,-0.223531,-0.000393968,0,0,0,36.8096,-20.0754,-18.2829,22.0671,-48.4694,-9.06218,0,0,0,20.0488,-12.6095,-9.33351,9.24676,-28.1235,-5.63227,
1468353516231012,0.0140351,0.0267043,1.57659,0,0,0,0.257359,-0.106922,-0.0584078,0.121945,-0.195462,-0.022486,0,0,0,37.1936,-20.2444,-18.4854,22.3257,-48.8884,-9.08505,0,0,0,20.4188,-12.8111,-9.51735,9.46872,-28.6103,-5.723,
1468353516241050,0.014035,0.0266857,1.57688,0,0,0,0.117918,-0.0605962,-0.08167,0.115321,-0.194689,0.0134873,0,0,0,37.5688,-20.4119,-18.6254,22.563,-49.2786,-9.09405,0,0,0,20.7926,-13.0144,-9.70291,9.69317,-29.1011,-5.8139,
1468353516251086,0.0140152,0.0266639,1.57717,0,0,0,0.150877,-0.0952317,-0.124321,0.107519,-0.181329,-0.015498,0,0,0,37.8376,-20.5678,-18.8314,22.7858,-49.6546,-9.09606,0,0,0,21.1697,-13.2193,-9.89019,9.91991,-29.5958,-5.90485,
1468353516261124,0.014008,0.0266582,1.57746,0,0,0,0.10916,-0.0826138,-0.35882,0.116308,-0.2145,0.0858113,0,0,0,38.0977,-20.7456,-19.3146,23.0097,-50.0504,-9.02575,0,0,0,21.5493,-13.4259,-10.0809,10.1489,-30.0943,-5.99546,
1468353516271162,0.0140056,0.0266434,1.57776,0,0,0,0.160749,-0.114041,-0.109587,0.0285804,-0.196531,-0.0211872,0,0,0,38.3676,-20.9423,-19.783,23.1546,-50.4615,-8.96113,0,0,0,21.9317,-13.6343,-10.2764,10.3797,-30.5969,-6.08539,
1468353516281198,0.0139922,0.026634,1.57805,0,0,0,0.144582,-0.146616,-0.247421,0.100079,-0.181962,-0.029751,0,0,0,38.6729,-21.2029,-20.14,23.2832,-50.84,-9.01207,0,0,0,22.3169,-13.845,-10.476,10.6119,-31.1034,-6.17526,
1468353516291235,0.0139633,0.0266194,1.57833,0,0,0,0.174666,-0.056003,-0.0873819,0.0988239,-0.125823,-0.0743307,0,0,0,38.9922,-21.4055,-20.4748,23.4821,-51.1477,-9.11615,0,0,0,22.7052,-14.0581,-10.6791,10.8457,-31.6133,-6.2659,
1468353516301271,0.0139675,0.0266081,1.57862,0,0,0,0.15613,-0.016251,-0.0259136,0.106598,-0.204977,-0.0795067,0,0,0,39.323,-21.4778,-20.5881,23.6875,-51.4785,-9.26998,0,0,0,23.0968,-14.2725,-10.8844,11.0816,-32.1265,-6.35783,
1468353516311309,0.0139606,0.0266138,1.57891,0,0,0,0.129866,-0.108251,-0.238666,0.0643602,-0.159868,0.00605214,0,0,0,39.6089,-21.6023,-20.8527,23.8585,-51.8434,-9.34344,0,0,0,23.4914,-14.4879,-11.0916,11.3193,-32.6431,-6.4509,
1468353516321347,0.0139433,0.0266153,1.57917,0,0,0,0.0987171,-0.0646774,-0.0334072,0.0421001,-0.25598,-0.0916162,0,0,0,39.8375,-21.7752,-21.1247,23.965,-52.2592,-9.429,0,0,0,23.8887,-14.7048,-11.3015,11.5584,-33.1636,-6.54476,
1468353516331384,0.0139068,0.026618,1.5794,0,0,0,0.12318,-0.0335397,0.0468646,0.105356,-0.191794,-0.130108,0,0,0,40.0594,-21.8734,-21.1113,24.1124,-52.707,-9.65073,0,0,0,24.2882,-14.923,-11.5127,11.7988,-33.6884,-6.64016,
1468353516341430,0.0138832,0.0266122,1.57961,0,0,0,0.140418,-0.0756696,-0.100752,0.0855331,-0.180998,0.0135071,0,0,0,40.323,-21.9826,-21.1652,24.3033,-53.0798,-9.76733,0,0,0,24.6901,-15.1423,-11.7241,12.0409,-34.2173,-6.73725,
1468353516351465,0.0138748,0.0265916,1.57982,0,0,0,0.235737,-0.129326,-0.162902,0.0698994,-0.132612,-0.0450362,0,0,0,40.6992,-22.1876,-21.4288,24.4587,-53.3934,-9.79886,0,0,0,25.0952,-15.3631,-11.937,12.2847,-34.7497,-6.83508,
1468353516361518,0.0138572,0.0265775,1.58002,0,0,0,0.139572,-0.0869306,-0.153145,0.055473,-0.18386,-0.0722025,0,0,0,41.0745,-22.4039,-21.7449,24.5841,-53.7099,-9.91609,0,0,0,25.504,-15.5861,-12.1529,12.5299,-35.2852,-6.93366,
1468353516371556,0.0138465,0.0265842,1.58023,0,0,0,0.164877,-0.0788928,-0.0435182,0.0930365,-0.231196,0.0219161,0,0,0,41.3789,-22.5697,-21.9415,24.7326,-54.1249,-9.96638,0,0,0,25.9163,-15.811,-12.3713,12.7765,-35.8244,-7.03307,
1468353516381591,0.0138487,0.0265771,1.58044,0,0,0,0.131884,-0.0880442,-0.0140829,0.0126184,-0.278866,-0.119352,0,0,0,41.6757,-22.7367,-21.9991,24.8383,-54.635,-10.0638,0,0,0,26.3316,-16.0375,-12.591,13.0243,-36.3682,-7.13322,
1468353516391627,0.0138375,0.0265579,1.58064,0,0,0,0.173454,-0.0906095,-0.119977,0.11393,-0.276374,-0.0561714,0,0,0,41.981,-22.9153,-22.1332,24.9648,-55.1902,-10.2393,0,0,0,26.7499,-16.2658,-12.8117,13.2734,-36.9173,-7.23473,
1468353516401664,0.0138228,0.0265467,1.58085,0,0,0,0.151435,-0.116184,0.010346,0.112884,-0.190545,-0.0656348,0,0,0,42.3059,-23.1221,-22.2428,25.1916,-55.6572,-10.3611,0,0,0,27.1713,-16.4959,-13.0336,13.5241,-37.4716,-7.33774,
1468353516411701,0.0138289,0.0265494,1.58106,0,0,0,0.149129,-0.0768807,-0.134386,0.0571956,-0.22445,0.0293909,0,0,0,42.6065,-23.3152,-22.3669,25.3617,-56.0722,-10.3974,0,0,0,27.5959,-16.7281,-13.2566,13.7769,-38.0302,-7.44153,
1468353516421738,0.0138303,0.026539,1.58124,0,0,0,0.0833075,-0.114389,-0.0750082,0.0979197,-0.184886,-0.115855,0,0,0,42.8389,-23.5064,-22.5762,25.5168,-56.4815,-10.4839,0,0,0,28.0231,-16.9622,-13.4813,14.0313,-38.593,-7.54594,
1468353516431776,0.0138414,0.0265257,1.5814,0,0,0,0.162644,-0.0642116,-0.19719,0.0780108,-0.240899,-0.0494605,0,0,0,43.0849,-23.685,-22.8484,25.6928,-56.9073,-10.6492,0,0,0,28.4527,-17.1982,-13.7085,14.2874,-39.1599,-7.6516,
1468353516441812,0.0138241,0.0265002,1.58157,0,0,0,0.213536,-0.0670716,-0.317574,0.136666,-0.237861,0.0501952,0,0,0,43.4611,-23.8163,-23.3632,25.9074,-57.386,-10.6484,0,0,0,28.8854,-17.4357,-13.9395,14.5454,-39.7314,-7.75809,
1468353516451850,0.0138256,0.0264983,1.58173,0,0,0,0.11161,-0.134863,-0.122765,0.122247,-0.245568,0.0362322,0,0,0,43.7862,-24.0183,-23.8035,26.1663,-57.8695,-10.562,0,0,0,29.3217,-17.6749,-14.1754,14.8057,-40.3077,-7.86414,
1468353516461887,0.0138094,0.0264852,1.58189,0,0,0,0.279849,-0.0924607,-0.0351531,0.0571002,-0.225228,0.0222025,0,0,0,44.1777,-24.2456,-23.9615,26.3457,-58.3403,-10.5036,0,0,0,29.7615,-17.9162,-14.4142,15.0683,-40.8887,-7.96947,
1468353516471924,0.0138144,0.0264681,1.58204,0,0,0,0.129147,-0.0205491,-0.145219,0.115249,-0.282167,0.0229249,0,0,0,44.5867,-24.3586,-24.1418,26.518,-58.8477,-10.4584,0,0,0,30.2053,-18.1592,-14.6547,15.3326,-41.4747,-8.07428,
1468353516481998,0.0138165,0.0264574,1.58217,0,0,0,0.22303,-0.146063,-0.0377566,0.0993922,-0.197454,-0.0222107,0,0,0,44.9388,-24.5252,-24.3248,26.7327,-59.3273,-10.4577,0,0,0,30.6529,-18.4036,-14.897,15.5989,-42.0655,-8.17886,
1468353516492033,0.0138017,0.0264319,1.58234,0,0,0,0.187297,-0.0675743,-0.1256,0.0421533,-0.249131,-0.0416209,0,0,0,45.3492,-24.7388,-24.4882,26.8742,-59.7739,-10.5216,0,0,0,31.1044,-18.65,-15.1411,15.8669,-42.661,-8.28376,
1468353516502068,0.0138027,0.0264368,1.58249,0,0,0,0.154013,-0.0576679,-0.101459,0.127334,-0.154629,-0.0380986,0,0,0,45.6905,-24.8641,-24.7152,27.0437,-60.1776,-10.6013,0,0,0,31.5596,-18.898,-15.3871,16.1365,-43.2608,-8.38937,
1468353516512113,0.0137953,0.0264376,1.58266,0,0,0,0.157836,-0.0593629,-0.168532,0.0910032,-0.163143,-0.0732897,0,0,0,46.0023,-24.9811,-24.9852,27.2621,-60.4954,-10.7127,0,0,0,32.018,-19.1472,-15.6356,16.408,-43.8642,-8.49594,
1468353516522149,0.0137817,0.0264221,1.58283,0,0,0,0.0890426,-0.112925,0.0158557,0.0490858,-0.234774,-0.0421008,0,0,0,46.2492,-25.1534,-25.1379,27.4021,-60.8933,-10.8281,0,0,0,32.4793,-19.3979,-15.8862,16.6813,-44.4711,-8.60364,
1468353516532185,0.0137651,0.0264221,1.58292,0,0,0,0.105219,-0.0104486,-0.10206,0.0553107,-0.192207,-0.0648621,0,0,0,46.4435,-25.2768,-25.2241,27.5065,-61.3203,-10.935,0,0,0,32.9428,-19.65,-16.138,16.9559,-45.0822,-8.71246,
1468353516542224,0.0137461,0.0264056,1.58303,0,0,0,0.163473,-0.101113,-0.110018,0.0780747,-0.233445,0.000556465,0,0,0,46.7122,-25.3883,-25.4362,27.6399,-61.7459,-10.9993,0,0,0,33.4085,-19.9033,-16.3913,17.2316,-45.6975,-8.82213,
1468353516552260,0.0137301,0.0263834,1.58312,0,0,0,0.127735,-0.0715152,-0.234886,0.0982318,-0.22851,-0.086037,0,0,0,47.0034,-25.561,-25.7811,27.8162,-62.2079,-11.0848,0,0,0,33.8771,-20.1581,-16.6474,17.5089,-46.3173,-8.93255,
1468353516562293,0.0137088,0.0263759,1.58322,0,0,0,0.100581,-0.0291852,-0.0679799,0.119129,-0.199805,-0.0942653,0,0,0,47.2317,-25.6617,-26.0839,28.0336,-62.6362,-11.2651,0,0,0,34.3483,-20.4142,-16.9068,17.7881,-46.9415,-9.0443,
1468353516572369,0.0137003,0.026362,1.58332,0,0,0,0.17688,0.0104193,-0.0508932,0.111578,-0.112388,-0.0390355,0,0,0,47.5091,-25.6804,-26.2028,28.2643,-62.9484,-11.3984,0,0,0,34.822,-20.6709,-17.1682,18.0696,-47.5694,-9.15762,
1468353516582414,0.0136881,0.0263497,1.58343,0,0,0,0.0952532,-0.069422,-0.129126,0.113931,-0.291502,-0.0199579,0,0,0,47.7813,-25.7394,-26.3828,28.4898,-63.3523,-11.4574,0,0,0,35.2985,-20.928,-17.4311,18.3534,-48.2009,-9.2719,
1468353516592452,0.0136762,0.0263434,1.58352,0,0,0,0.154098,-0.0117989,0.0314344,0.120172,-0.271081,-0.0636761,0,0,0,48.0306,-25.8207,-26.4805,28.7239,-63.9149,-11.541,0,0,0,35.7775,-21.1858,-17.6954,18.6395,-48.8373,-9.38689,
1468353516602487,0.0136672,0.0263265,1.58366,0,0,0,0.183781,-0.102781,0.0238672,0.0978871,-0.140441,0.00496727,0,0,0,48.3685,-25.9352,-26.4252,28.942,-64.3264,-11.5998,0,0,0,36.2595,-21.4446,-17.96,18.9278,-49.4785,-9.50259,
1468353516612530,0.0136567,0.0263151,1.58377,0,0,0,0.120313,-0.0813758,-0.0381348,0.0626497,-0.227861,-0.0209785,0,0,0,48.6726,-26.1194,-26.4395,29.1025,-64.6947,-11.6158,0,0,0,36.7447,-21.7049,-18.2243,19.218,-50.1236,-9.61867,
1468353516622577,0.013639,0.0263105,1.58389,0,0,0,0.190644,-0.00454731,-0.0650596,0.060982,-0.208846,-0.114824,0,0,0,48.9836,-26.2053,-26.5427,29.2261,-65.1314,-11.7516,0,0,0,37.233,-21.9665,-18.4892,19.5097,-50.7727,-9.73551,
1468353516632615,0.0136246,0.0263094,1.58396,0,0,0,0.23511,-0.0697345,-0.0160171,0.0980774,-0.213099,-0.0218442,0,0,0,49.4093,-26.2796,-26.6238,29.3852,-65.5534,-11.8882,0,0,0,37.725,-22.2289,-18.755,19.8027,-51.4261,-9.85371,
1468353516642653,0.0136119,0.0263021,1.58402,0,0,0,0.159277,-0.0935704,0.0287328,0.0684012,-0.19315,-0.0650731,0,0,0,49.8037,-26.4429,-26.611,29.5517,-65.9596,-11.9751,0,0,0,38.221,-22.4925,-19.0212,20.0974,-52.0837,-9.97302,
1468353516652692,0.0136041,0.0262928,1.58406,0,0,0,0.180922,-0.0830429,-0.12513,0.104507,-0.243763,-0.0929425,0,0,0,50.1439,-26.6195,-26.7074,29.7246,-66.3965,-12.1332,0,0,0,38.7208,-22.7578,-19.2878,20.3938,-52.7455,-10.0936,
1468353516662822,0.013589,0.0262889,1.58412,0,0,0,0.222479,-0.13443,-0.277616,0.0324081,-0.171454,-0.0364502,0,0,0,50.5473,-26.837,-27.1102,29.8615,-66.8117,-12.2626,0,0,0,39.2242,-23.0251,-19.5569,20.6917,-53.4115,-10.2155,
1468353516672859,0.0135716,0.0262864,1.58419,0,0,0,0.153039,-0.120483,-0.0758651,0.0479419,-0.227554,0.0079156,0,0,0,50.9228,-27.0919,-27.4637,29.9419,-67.2107,-12.2911,0,0,0,39.7316,-23.2948,-19.8298,20.9907,-54.0816,-10.3383,
1468353516682916,0.0135572,0.0262652,1.58425,0,0,0,0.150407,0.0266804,-0.118055,0.0837081,-0.249386,-0.0135352,0,0,0,51.2263,-27.1857,-27.6576,30.0735,-67.6877,-12.2967,0,0,0,40.2423,-23.5662,-20.1054,21.2908,-54.7561,-10.4613,
1468353516692953,0.013543,0.0262436,1.58429,0,0,0,0.152773,-0.101236,-0.0572235,0.0401352,-0.228825,-0.0206962,0,0,0,51.5294,-27.2603,-27.8329,30.1973,-68.1659,-12.3309,0,0,0,40.7561,-23.8384,-20.3828,21.5922,-55.4354,-10.5844,
1468353516702990,0.013514,0.026237,1.58437,0,0,0,0.107424,-0.0173527,-0.121121,0.133156,-0.183468,0.0199638,0,0,0,51.7896,-27.3789,-28.0112,30.3706,-68.5782,-12.3317,0,0,0,41.2727,-24.1116,-20.662,21.895,-56.1191,-10.7077,
1468353516713032,0.0134823,0.0262193,1.58446,0,0,0,0.151414,-0.157139,-0.170707,0.118253,-0.235947,-0.0502777,0,0,0,52.0485,-27.5533,-28.303,30.622,-68.9976,-12.362,0,0,0,41.7919,-24.3862,-20.9436,22.2,-56.807,-10.8312,
1468353516723071,0.0134722,0.0262234,1.58456,0,0,0,0.189425,-0.127473,-0.157615,0.0824297,-0.154985,0.0414169,0,0,0,52.3893,-27.838,-28.6314,30.8227,-69.3885,-12.3709,0,0,0,42.3141,-24.6632,-21.2283,22.5072,-57.4989,-10.9548,
1468353516733108,0.0134559,0.0262087,1.58457,0,0,0,0.217205,-0.0697967,-0.159507,0.0957008,-0.178928,-0.0514923,0,0,0,52.7959,-28.0352,-28.9485,31.0009,-69.7225,-12.3809,0,0,0,42.84,-24.9426,-21.5162,22.8163,-58.1945,-11.0786,
1468353516743146,0.0134461,0.0261872,1.58455,0,0,0,0.128107,-0.0918767,-0.033212,0.0959394,-0.259583,-0.10683,0,0,0,53.1413,-28.1969,-29.1412,31.1925,-70.161,-12.5392,0,0,0,43.3697,-25.2237,-21.8066,23.1273,-58.8939,-11.2032,
1468353516753189,0.0134379,0.0261855,1.58458,0,0,0,0.135898,-0.0706075,-0.139266,0.10993,-0.245243,-0.114574,0,0,0,53.4053,-28.3594,-29.3137,31.3984,-70.6658,-12.7607,0,0,0,43.9024,-25.5065,-22.0989,23.4402,-59.598,-11.3297,
1468353516763225,0.0134508,0.0261712,1.58455,0,0,0,0.218024,-0.0487464,-0.0738549,0.0526176,-0.22406,-0.0928443,0,0,0,53.7592,-28.4787,-29.5268,31.5609,-71.1351,-12.9681,0,0,0,44.4382,-25.7907,-22.3931,23.755,-60.307,-11.4583,
1468353516773262,0.0134379,0.0261559,1.58458,0,0,0,0.18472,-0.0732707,-0.0727771,0.0952081,-0.113731,-0.0101379,0,0,0,54.1619,-28.6008,-29.6734,31.7087,-71.4729,-13.0711,0,0,0,44.9778,-26.0761,-22.6891,24.0714,-61.0201,-11.5885,
1468353516783300,0.01342,0.026131,1.58457,0,0,0,0.0609341,-0.0537769,0.0145464,0.046183,-0.222473,-0.0138263,0,0,0,54.4076,-28.7278,-29.7317,31.8501,-71.8091,-13.095,0,0,0,45.5207,-26.3627,-22.9861,24.3892,-61.7365,-11.7194,
1468353516793337,0.0134105,0.026122,1.58458,0,0,0,0.190266,-0.101,-0.0242255,0.0878139,-0.180441,-0.0729331,0,0,0,54.6588,-28.8826,-29.7413,31.9841,-72.212,-13.1818,0,0,0,46.066,-26.6508,-23.2835,24.7083,-62.4566,-11.8507,
1468353516803376,0.0133928,0.0261077,1.58459,0,0,0,0.114822,-0.0697292,-0.24922,0.132427,-0.22079,0.0137187,0,0,0,54.9639,-29.0533,-30.0148,32.2044,-72.6132,-13.241,0,0,0,46.6141,-26.9405,-23.5823,25.0293,-63.1807,-11.9829,
1468353516813413,0.0133761,0.0260817,1.58465,0,0,0,0.184652,-0.0975437,-0.0577876,0.0252347,-0.287638,-0.00468728,0,0,0,55.2633,-29.2206,-30.3218,32.362,-73.1217,-13.232,0,0,0,47.1653,-27.2318,-23.884,25.3521,-63.9094,-12.1152,
1468353516823450,0.0133557,0.0260506,1.58465,0,0,0,0.126141,-0.0314913,-0.05398,0.0661449,-0.180675,-0.0439531,0,0,0,55.5741,-29.3496,-30.4336,32.4534,-73.59,-13.2806,0,0,0,47.7195,-27.5247,-24.1877,25.6762,-64.6429,-12.2478,
1468353516833488,0.0133426,0.0260341,1.58459,0,0,0,0.117639,-0.132679,-0.0655933,0.0869644,-0.15959,-0.0663286,0,0,0,55.8179,-29.5138,-30.5531,32.6065,-73.9302,-13.3909,0,0,0,48.2764,-27.819,-24.4927,26.0015,-65.3805,-12.3811,
1468353516843526,0.0133298,0.0260099,1.58452,0,0,0,0.231216,-0.0304989,-0.0553823,0.108368,-0.166909,-0.0736071,0,0,0,56.1668,-29.677,-30.6741,32.8019,-74.2567,-13.5308,0,0,0,48.8363,-28.115,-24.7988,26.3285,-66.1215,-12.5158,
1468353516853563,0.0133154,0.0259946,1.5845,0,0,0,0.145812,-0.0889902,-0.0431658,0.0942285,-0.144412,-0.0237491,0,0,0,56.5438,-29.7965,-30.7727,33.0044,-74.5681,-13.6282,0,0,0,49.3999,-28.4123,-25.106,26.6576,-66.8656,-12.6516,
1468353516863599,0.0133042,0.0259647,1.58446,0,0,0,0.170055,-0.147158,-0.0707114,0.0869564,-0.166895,-0.0446247,0,0,0,56.8597,-30.0326,-30.8865,33.1856,-74.8794,-13.6965,0,0,0,49.9669,-28.7115,-25.4143,26.9885,-67.6128,-12.7882,
1468353516873632,0.0133016,0.0259397,1.58443,0,0,0,0.160139,-0.0498062,0.00350947,0.123686,-0.216518,-0.0294517,0,0,0,57.1899,-30.2296,-30.9537,33.3963,-75.2628,-13.7706,0,0,0,50.5372,-29.0128,-25.7235,27.3214,-68.3635,-12.9255,
1468353516883667,0.013286,0.0259335,1.58441,0,0,0,0.177204,-0.0338489,-0.126471,0.072781,-0.151922,-0.00175649,0,0,0,57.5272,-30.3132,-31.0767,33.5927,-75.6312,-13.8018,0,0,0,51.1107,-29.3155,-26.0337,27.6564,-69.118,-13.0634,
1468353516893704,0.0132789,0.0259353,1.58438,0,0,0,0.226715,-0.0838527,-0.0491571,0.130422,-0.180036,-0.00894962,0,0,0,57.9311,-30.4309,-31.2523,33.7959,-75.9632,-13.8125,0,0,0,51.688,-29.6192,-26.3453,27.9933,-69.876,-13.2014,
